CZ,446,2023-06-21T20:00:00.000Z
CZ,447,2023-06-21T21:00:00.000Z
CZ,426,2023-06-21T22:00:00.000Z
CZ,423,2023-06-21T23:00:00.000Z
CZ,421,2023-06-22T00:00:00.000Z
CZ,418,2023-06-22T01:00:00.000Z
CZ,417,2023-06-22T02:00:00.000Z
CZ,416,2023-06-22T03:00:00.000Z
CZ,411,2023-06-22T04:00:00.000Z
CZ,406,2023-06-22T05:00:00.000Z
CZ,393,2023-06-22T06:00:00.000Z
CZ,377,2023-06-22T07:00:00.000Z
CZ,367,2023-06-22T08:00:00.000Z
CZ,364,2023-06-22T09:00:00.000Z
CZ,363,2023-06-22T10:00:00.000Z
CZ,365,2023-06-22T11:00:00.000Z
CZ,371,2023-06-22T12:00:00.000Z
CZ,371,2023-06-22T13:00:00.000Z
CZ,379,2023-06-22T14:00:00.000Z
DE,395,2023-06-21T15:00:00.000Z
DE,446,2023-06-21T16:00:00.000Z
DE,469,2023-06-21T17:00:00.000Z
DE,462,2023-06-21T18:00:00.000Z
DE,454,2023-06-21T19:00:00.000Z
DE,453,2023-06-21T20:00:00.000Z
DE,448,2023-06-21T21:00:00.000Z
DE,437,2023-06-21T22:00:00.000Z
DE,446,2023-06-21T23:00:00.000Z
DE,442,2023-06-22T00:00:00.000Z
DE,445,2023-06-22T01:00:00.000Z
DE,456,2023-06-22T02:00:00.000Z
DE,463,2023-06-22T03:00:00.000Z
DE,471,2023-06-22T04:00:00.000Z
DE,477,2023-06-22T05:00:00.000Z
DE,456,2023-06-22T06:00:00.000Z
DE,420,2023-06-22T07:00:00.000Z
DE,370,2023-06-22T08:00:00.000Z
DE,334,2023-06-22T09:00:00.000Z
DE,319,2023-06-22T10:00:00.000Z
DE,306,2023-06-22T11:00:00.000Z
DE,308,2023-06-22T12:00:00.000Z
DE,325,2023-06-22T13:00:00.000Z
DE,367,2023-06-22T14:00:00.000Z
DK-DK1,63,2023-06-21T15:00:00.000Z
DK-DK1,82,2023-06-21T16:00:00.000Z
DK-DK1,104,2023-06-21T17:00:00.000Z
DK-DK1,145,2023-06-21T18:00:00.000Z
DK-DK1,128,2023-06-21T19:00:00.000Z
DK-DK1,115,2023-06-21T20:00:00.000Z
DK-DK1,153,2023-06-21T21:00:00.000Z
DK-DK1,187,2023-06-21T22:00:00.000Z
DK-DK1,195,2023-06-21T23:00:00.000Z
DK-DK1,176,2023-06-22T00:00:00.000Z
DK-DK1,181,2023-06-22T01:00:00.000Z
DK-DK1,121,2023-06-22T02:00:00.000Z
DK-DK1,175,2023-06-22T03:00:00.000Z
DK-DK1,177,2023-06-22T04:00:00.000Z
DK-DK1,158,2023-06-22T05:00:00.000Z
DK-DK1,131,2023-06-22T06:00:00.000Z
DK-DK1,134,2023-06-22T07:00:00.000Z
DK-DK1,116,2023-06-22T08:00:00.000Z
DK-DK1,128,2023-06-22T09:00:00.000Z
DK-DK1,104,2023-06-22T10:00:00.000Z
DK-DK1,99,2023-06-22T11:00:00.000Z
DK-DK1,97,2023-06-22T12:00:00.000Z
DK-DK1,106,2023-06-22T13:00:00.000Z
DK-DK1,112,2023-06-22T14:00:00.000Z
DK-DK2,80,2023-06-21T15:00:00.000Z
DK-DK2,78,2023-06-21T16:00:00.000Z
DK-DK2,86,2023-06-21T17:00:00.000Z
DK-DK2,88,2023-06-21T18:00:00.000Z
DK-DK2,91,2023-06-21T19:00:00.000Z
DK-DK2,98,2023-06-21T20:00:00.000Z
DK-DK2,105,2023-06-21T21:00:00.000Z
DK-DK2,105,2023-06-21T22:00:00.000Z
DK-DK2,106,2023-06-21T23:00:00.000Z
DK-DK2,92,2023-06-22T00:00:00.000Z
DK-DK2,87,2023-06-22T01:00:00.000Z
DK-DK2,88,2023-06-22T02:00:00.000Z
DK-DK2,99,2023-06-22T03:00:00.000Z
DK-DK2,99,2023-06-22T04:00:00.000Z
DK-DK2,97,2023-06-22T05:00:00.000Z
DK-DK2,101,2023-06-22T06:00:00.000Z
DK-DK2,103,2023-06-22T07:00:00.000Z
DK-DK2,96,2023-06-22T08:00:00.000Z
DK-DK2,98,2023-06-22T09:00:00.000Z
DK-DK2,90,2023-06-22T10:00:00.000Z
DK-DK2,86,2023-06-22T11:00:00.000Z
DK-DK2,86,2023-06-22T12:00:00.000Z
DK-DK2,143,2023-06-22T13:00:00.000Z
DK-DK2,145,2023-06-22T14:00:00.000Z
EE,120,2023-06-21T15:00:00.000Z
EE,120,2023-06-21T16:00:00.000Z
EE,123,2023-06-21T17:00:00.000Z
EE,124,2023-06-21T18:00:00.000Z
EE,131,2023-06-21T19:00:00.000Z
EE,131,2023-06-21T20:00:00.000Z
EE,131,2023-06-21T21:00:00.000Z
